data,dia_semana,is_fim_de_semana,hora,id_cliente,perfil_cliente,bebida,valor_bebida,acompanhamento,valor_acompanhamento,canal,forma_pagamento,ticket_total
2026-04-01,Wednesday,0,18,98,Fim de Semana,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Balcão,Pix,35.0
2026-04-01,Wednesday,0,10,73,Trabalhador,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Delivery,Crédito,29.0
2026-04-01,Wednesday,0,8,120,Trabalhador,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Delivery,Crédito,29.0
2026-04-01,Wednesday,0,12,99,Ocasional,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,30.0
2026-04-01,Wednesday,0,15,115,Ocasional,Latte Baunilha,16.0,Cookie Artesanal,9.0,Delivery,Crédito,25.0
2026-04-01,Wednesday,0,14,88,Fim de Semana,Espresso Premium,9.5,Cookie Artesanal,9.0,Delivery,Débito,18.5
2026-04-01,Wednesday,0,15,100,Trabalhador,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Delivery,Pix,33.0
2026-04-01,Wednesday,0,15,225,Trabalhador,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Balcão,Pix,32.0
2026-04-01,Wednesday,0,8,260,Fim de Semana,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Delivery,Débito,32.0
2026-04-01,Wednesday,0,16,74,Fim de Semana,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Delivery,Débito,33.0
2026-04-01,Wednesday,0,10,76,Ocasional,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Delivery,Crédito,29.0
2026-04-01,Wednesday,0,8,266,Fim de Semana,Cold Brew Especial,17.0,Croissant Francês,13.0,Delivery,Débito,30.0
2026-04-01,Wednesday,0,16,32,Ocasional,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Balcão,Débito,30.0
2026-04-01,Wednesday,0,9,286,Ocasional,Cappuccino Italiano,14.0,Croissant Francês,13.0,Delivery,Débito,27.0
2026-04-01,Wednesday,0,14,216,Ocasional,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Balcão,Pix,35.0
2026-04-01,Wednesday,0,10,62,Trabalhador,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Delivery,Crédito,29.0
2026-04-01,Wednesday,0,7,4,Ocasional,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Delivery,Pix,29.0
2026-04-01,Wednesday,0,20,87,Trabalhador,Espresso Premium,9.5,Croissant Francês,13.0,Balcão,Débito,22.5
2026-04-01,Wednesday,0,11,282,Fim de Semana,Latte Baunilha,16.0,Cookie Artesanal,9.0,Delivery,Pix,25.0
2026-04-01,Wednesday,0,13,104,Trabalhador,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Pix,35.0
2026-04-01,Wednesday,0,8,111,Fim de Semana,Espresso Premium,9.5,Sanduíche Caprese,19.0,Balcão,Crédito,28.5
2026-04-01,Wednesday,0,10,294,Fim de Semana,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Delivery,Pix,23.0
2026-04-01,Wednesday,0,17,197,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Balcão,Pix,28.0
2026-04-01,Wednesday,0,9,65,Fim de Semana,Mocha Belga,18.0,Bolo Red Velvet,15.0,Balcão,Débito,33.0
2026-04-01,Wednesday,0,11,240,Fim de Semana,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Balcão,Pix,36.0
2026-04-01,Wednesday,0,10,21,Fim de Semana,Espresso Premium,9.5,Bolo Red Velvet,15.0,Delivery,Débito,24.5
2026-04-01,Wednesday,0,13,118,Fim de Semana,Espresso Premium,9.5,Sanduíche Caprese,19.0,Delivery,Pix,28.5
2026-04-01,Wednesday,0,9,229,Trabalhador,Espresso Premium,9.5,Cookie Artesanal,9.0,Balcão,Pix,18.5
2026-04-01,Wednesday,0,12,55,Trabalhador,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Delivery,Pix,29.0
2026-04-01,Wednesday,0,10,53,Trabalhador,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Balcão,Pix,23.0
2026-04-01,Wednesday,0,15,71,Trabalhador,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Débito,35.0
2026-04-01,Wednesday,0,16,187,Trabalhador,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Pix,35.0
2026-04-01,Wednesday,0,20,107,Fim de Semana,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Débito,35.0
2026-04-01,Wednesday,0,12,241,Fim de Semana,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Balcão,Crédito,32.0
2026-04-01,Wednesday,0,14,205,Ocasional,Espresso Premium,9.5,Torta de Limão Siciliano,16.0,Delivery,Crédito,25.5
2026-04-01,Wednesday,0,20,285,Fim de Semana,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Delivery,Débito,27.0
2026-04-01,Wednesday,0,14,146,Fim de Semana,Espresso Premium,9.5,Cookie Artesanal,9.0,Balcão,Débito,18.5
2026-04-01,Wednesday,0,20,70,Trabalhador,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Balcão,Débito,31.0
2026-04-01,Wednesday,0,10,143,Trabalhador,Espresso Premium,9.5,Torta de Limão Siciliano,16.0,Balcão,Crédito,25.5
2026-04-01,Wednesday,0,14,292,Fim de Semana,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Delivery,Débito,34.0
2026-04-01,Wednesday,0,12,59,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Pix,28.0
2026-04-01,Wednesday,0,15,77,Ocasional,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Pix,28.0
2026-04-01,Wednesday,0,12,156,Fim de Semana,Mocha Belga,18.0,Bolo Red Velvet,15.0,Delivery,Débito,33.0
2026-04-01,Wednesday,0,15,52,Fim de Semana,Chá Orgânico,12.0,Croissant Francês,13.0,Balcão,Crédito,25.0
2026-04-02,Thursday,0,13,15,Trabalhador,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Balcão,Débito,35.0
2026-04-02,Thursday,0,20,239,Trabalhador,Latte Baunilha,16.0,Cookie Artesanal,9.0,Delivery,Pix,25.0
2026-04-02,Thursday,0,10,266,Ocasional,Espresso Premium,9.5,Croissant Francês,13.0,Balcão,Pix,22.5
2026-04-02,Thursday,0,11,87,Fim de Semana,Cold Brew Especial,17.0,Croissant Francês,13.0,Delivery,Débito,30.0
2026-04-02,Thursday,0,16,294,Trabalhador,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Balcão,Crédito,36.0
2026-04-02,Thursday,0,7,206,Fim de Semana,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Balcão,Débito,23.0
2026-04-02,Thursday,0,15,75,Ocasional,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Delivery,Débito,30.0
2026-04-02,Thursday,0,12,96,Fim de Semana,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,28.0
2026-04-02,Thursday,0,10,231,Fim de Semana,Mocha Belga,18.0,Bolo Red Velvet,15.0,Delivery,Pix,33.0
2026-04-02,Thursday,0,10,227,Fim de Semana,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Balcão,Crédito,29.0
2026-04-02,Thursday,0,7,243,Fim de Semana,Espresso Premium,9.5,Sanduíche Caprese,19.0,Balcão,Crédito,28.5
2026-04-02,Thursday,0,8,196,Trabalhador,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Delivery,Pix,36.0
2026-04-02,Thursday,0,18,57,Fim de Semana,Latte Baunilha,16.0,Torta de Limão Siciliano,16.0,Balcão,Pix,32.0
2026-04-02,Thursday,0,8,257,Fim de Semana,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Débito,35.0
2026-04-02,Thursday,0,7,76,Ocasional,Mocha Belga,18.0,Sanduíche Caprese,19.0,Delivery,Débito,37.0
2026-04-02,Thursday,0,8,251,Trabalhador,Latte Baunilha,16.0,Cookie Artesanal,9.0,Balcão,Débito,25.0
2026-04-02,Thursday,0,17,82,Ocasional,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Delivery,Pix,29.0
2026-04-02,Thursday,0,12,100,Fim de Semana,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Balcão,Débito,36.0
2026-04-02,Thursday,0,20,224,Fim de Semana,Latte Baunilha,16.0,Torta de Limão Siciliano,16.0,Balcão,Débito,32.0
2026-04-02,Thursday,0,15,42,Ocasional,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Balcão,Pix,34.0
2026-04-02,Thursday,0,11,181,Ocasional,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Balcão,Pix,27.5
2026-04-02,Thursday,0,14,143,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Balcão,Débito,28.0
2026-04-02,Thursday,0,15,64,Fim de Semana,Espresso Premium,9.5,Torta de Limão Siciliano,16.0,Delivery,Débito,25.5
2026-04-02,Thursday,0,14,298,Fim de Semana,Mocha Belga,18.0,Sanduíche Caprese,19.0,Balcão,Débito,37.0
2026-04-02,Thursday,0,12,278,Trabalhador,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Balcão,Pix,30.0
2026-04-02,Thursday,0,7,8,Trabalhador,Chá Orgânico,12.0,Croissant Francês,13.0,Delivery,Crédito,25.0
2026-04-02,Thursday,0,20,232,Trabalhador,Cappuccino Italiano,14.0,Croissant Francês,13.0,Balcão,Pix,27.0
2026-04-02,Thursday,0,19,211,Fim de Semana,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Balcão,Débito,30.0
2026-04-02,Thursday,0,9,188,Fim de Semana,Mocha Belga,18.0,Quiche de Alho Poró,18.0,Delivery,Pix,36.0
2026-04-02,Thursday,0,20,185,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Balcão,Pix,28.0
2026-04-02,Thursday,0,9,3,Trabalhador,Espresso Premium,9.5,Croissant Francês,13.0,Delivery,Débito,22.5
2026-04-02,Thursday,0,7,29,Ocasional,Mocha Belga,18.0,Croissant Francês,13.0,Delivery,Crédito,31.0
2026-04-02,Thursday,0,8,130,Trabalhador,Chá Orgânico,12.0,Cookie Artesanal,9.0,Delivery,Débito,21.0
2026-04-02,Thursday,0,16,175,Ocasional,Chá Orgânico,12.0,Croissant Francês,13.0,Balcão,Pix,25.0
2026-04-02,Thursday,0,7,47,Fim de Semana,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Delivery,Débito,36.0
2026-04-02,Thursday,0,12,281,Fim de Semana,Espresso Premium,9.5,Croissant Francês,13.0,Balcão,Débito,22.5
2026-04-02,Thursday,0,10,228,Fim de Semana,Latte Baunilha,16.0,Cookie Artesanal,9.0,Balcão,Débito,25.0
2026-04-02,Thursday,0,11,102,Trabalhador,Mocha Belga,18.0,Croissant Francês,13.0,Delivery,Crédito,31.0
2026-04-02,Thursday,0,9,212,Trabalhador,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Pix,35.0
2026-04-02,Thursday,0,18,194,Ocasional,Mocha Belga,18.0,Croissant Francês,13.0,Delivery,Crédito,31.0
2026-04-02,Thursday,0,18,7,Trabalhador,Espresso Premium,9.5,Bolo Red Velvet,15.0,Balcão,Crédito,24.5
2026-04-02,Thursday,0,10,21,Ocasional,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Balcão,Pix,30.0
2026-04-02,Thursday,0,8,33,Trabalhador,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Delivery,Débito,32.0
2026-04-02,Thursday,0,11,120,Ocasional,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Delivery,Pix,32.0
2026-04-02,Thursday,0,12,74,Trabalhador,Espresso Premium,9.5,Cookie Artesanal,9.0,Balcão,Pix,18.5
2026-04-02,Thursday,0,14,18,Ocasional,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Balcão,Débito,29.0
2026-04-02,Thursday,0,15,173,Fim de Semana,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Delivery,Débito,27.5
2026-04-02,Thursday,0,16,220,Ocasional,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Balcão,Débito,35.0
2026-04-02,Thursday,0,18,38,Fim de Semana,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Balcão,Pix,32.0
2026-04-02,Thursday,0,17,20,Fim de Semana,Latte Baunilha,16.0,Croissant Francês,13.0,Delivery,Crédito,29.0
2026-04-02,Thursday,0,10,244,Ocasional,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Balcão,Débito,36.0
2026-04-02,Thursday,0,7,283,Ocasional,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Débito,35.0
2026-04-02,Thursday,0,16,134,Ocasional,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Balcão,Crédito,36.0
2026-04-02,Thursday,0,12,109,Fim de Semana,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Delivery,Débito,30.0
2026-04-02,Thursday,0,11,68,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Pix,28.0
2026-04-02,Thursday,0,16,104,Fim de Semana,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Delivery,Crédito,26.0
2026-04-02,Thursday,0,19,92,Trabalhador,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Balcão,Pix,30.0
2026-04-02,Thursday,0,14,166,Trabalhador,Espresso Premium,9.5,Cookie Artesanal,9.0,Balcão,Crédito,18.5
2026-04-02,Thursday,0,15,208,Fim de Semana,Espresso Premium,9.5,Bolo Red Velvet,15.0,Delivery,Débito,24.5
2026-04-02,Thursday,0,13,217,Trabalhador,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Débito,35.0
2026-04-02,Thursday,0,19,91,Ocasional,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Balcão,Crédito,23.0
2026-04-02,Thursday,0,8,142,Ocasional,Espresso Premium,9.5,Croissant Francês,13.0,Delivery,Pix,22.5
2026-04-02,Thursday,0,16,272,Ocasional,Latte Baunilha,16.0,Croissant Francês,13.0,Balcão,Débito,29.0
2026-04-02,Thursday,0,7,287,Ocasional,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Balcão,Pix,27.5
2026-04-02,Thursday,0,8,178,Fim de Semana,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Delivery,Pix,36.0
2026-04-02,Thursday,0,19,112,Ocasional,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Balcão,Pix,32.0
2026-04-02,Thursday,0,8,110,Trabalhador,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Balcão,Pix,31.0
2026-04-02,Thursday,0,9,102,Fim de Semana,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Balcão,Débito,34.0
2026-04-02,Thursday,0,19,194,Trabalhador,Chá Orgânico,12.0,Croissant Francês,13.0,Balcão,Pix,25.0
2026-04-02,Thursday,0,11,213,Fim de Semana,Cold Brew Especial,17.0,Croissant Francês,13.0,Delivery,Débito,30.0
2026-04-02,Thursday,0,20,211,Ocasional,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Delivery,Débito,31.0
2026-04-02,Thursday,0,7,253,Fim de Semana,Mocha Belga,18.0,Sanduíche Caprese,19.0,Balcão,Crédito,37.0
2026-04-02,Thursday,0,18,248,Ocasional,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Pix,35.0
2026-04-03,Friday,0,15,13,Ocasional,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Balcão,Pix,27.5
2026-04-03,Friday,0,8,237,Trabalhador,Latte Baunilha,16.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,32.0
2026-04-03,Friday,0,8,288,Trabalhador,Espresso Premium,9.5,Sanduíche Caprese,19.0,Delivery,Pix,28.5
2026-04-03,Friday,0,8,84,Trabalhador,Latte Baunilha,16.0,Torta de Limão Siciliano,16.0,Balcão,Pix,32.0
2026-04-03,Friday,0,8,278,Trabalhador,Latte Baunilha,16.0,Croissant Francês,13.0,Balcão,Débito,29.0
2026-04-03,Friday,0,8,255,Trabalhador,Mocha Belga,18.0,Bolo Red Velvet,15.0,Delivery,Débito,33.0
2026-04-03,Friday,0,13,99,Ocasional,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,30.0
2026-04-03,Friday,0,7,261,Ocasional,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Delivery,Pix,31.0
2026-04-03,Friday,0,11,170,Fim de Semana,Cold Brew Especial,17.0,Croissant Francês,13.0,Balcão,Pix,30.0
2026-04-03,Friday,0,11,35,Ocasional,Espresso Premium,9.5,Cookie Artesanal,9.0,Delivery,Crédito,18.5
2026-04-03,Friday,0,7,127,Trabalhador,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Delivery,Pix,31.0
2026-04-03,Friday,0,10,177,Trabalhador,Espresso Premium,9.5,Croissant Francês,13.0,Balcão,Débito,22.5
2026-04-03,Friday,0,9,148,Trabalhador,Espresso Premium,9.5,Cookie Artesanal,9.0,Delivery,Débito,18.5
2026-04-03,Friday,0,11,192,Fim de Semana,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Delivery,Pix,30.0
2026-04-03,Friday,0,20,67,Trabalhador,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Balcão,Pix,31.0
2026-04-03,Friday,0,20,30,Ocasional,Mocha Belga,18.0,Quiche de Alho Poró,18.0,Balcão,Débito,36.0
2026-04-03,Friday,0,11,214,Ocasional,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,33.0
2026-04-03,Friday,0,7,243,Ocasional,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Balcão,Débito,35.0
2026-04-03,Friday,0,18,173,Trabalhador,Latte Baunilha,16.0,Torta de Limão Siciliano,16.0,Balcão,Pix,32.0
2026-04-03,Friday,0,18,166,Ocasional,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Balcão,Débito,26.0
2026-04-03,Friday,0,12,187,Fim de Semana,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Delivery,Débito,27.0
2026-04-03,Friday,0,16,30,Ocasional,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Balcão,Crédito,27.5
2026-04-03,Friday,0,10,170,Fim de Semana,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Delivery,Pix,27.0
2026-04-03,Friday,0,10,45,Fim de Semana,Chá Orgânico,12.0,Croissant Francês,13.0,Delivery,Pix,25.0
2026-04-03,Friday,0,16,23,Trabalhador,Mocha Belga,18.0,Cookie Artesanal,9.0,Delivery,Pix,27.0
2026-04-03,Friday,0,17,287,Fim de Semana,Latte Baunilha,16.0,Croissant Francês,13.0,Balcão,Crédito,29.0
2026-04-03,Friday,0,11,73,Trabalhador,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Balcão,Pix,30.0
2026-04-03,Friday,0,7,242,Ocasional,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Delivery,Débito,32.0
2026-04-03,Friday,0,18,296,Fim de Semana,Chá Orgânico,12.0,Croissant Francês,13.0,Balcão,Débito,25.0
2026-04-03,Friday,0,14,90,Fim de Semana,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Balcão,Débito,31.0
2026-04-03,Friday,0,14,88,Fim de Semana,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Delivery,Pix,31.0
2026-04-03,Friday,0,9,154,Trabalhador,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Balcão,Pix,30.0
2026-04-03,Friday,0,10,110,Fim de Semana,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Delivery,Débito,23.0
2026-04-03,Friday,0,11,21,Fim de Semana,Cappuccino Italiano,14.0,Croissant Francês,13.0,Balcão,Crédito,27.0
2026-04-03,Friday,0,13,249,Ocasional,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Balcão,Crédito,29.0
2026-04-03,Friday,0,20,145,Fim de Semana,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Delivery,Crédito,32.0
2026-04-03,Friday,0,17,109,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,28.0
2026-04-03,Friday,0,14,146,Fim de Semana,Latte Baunilha,16.0,Croissant Francês,13.0,Delivery,Crédito,29.0
2026-04-03,Friday,0,13,184,Trabalhador,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Balcão,Pix,34.0
2026-04-03,Friday,0,11,258,Ocasional,Cappuccino Italiano,14.0,Sanduíche Caprese,19.0,Delivery,Pix,33.0
2026-04-03,Friday,0,13,160,Trabalhador,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Delivery,Pix,33.0
2026-04-03,Friday,0,10,66,Ocasional,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Delivery,Débito,23.0
2026-04-03,Friday,0,17,211,Ocasional,Espresso Premium,9.5,Bolo Red Velvet,15.0,Delivery,Crédito,24.5
2026-04-03,Friday,0,18,174,Fim de Semana,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Balcão,Pix,30.0
2026-04-03,Friday,0,19,172,Trabalhador,Latte Baunilha,16.0,Croissant Francês,13.0,Balcão,Pix,29.0
2026-04-03,Friday,0,7,299,Ocasional,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Delivery,Pix,30.0
2026-04-03,Friday,0,20,76,Fim de Semana,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Pix,35.0
2026-04-03,Friday,0,9,295,Fim de Semana,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Pix,35.0
2026-04-03,Friday,0,19,12,Trabalhador,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Pix,35.0
2026-04-03,Friday,0,18,190,Trabalhador,Mocha Belga,18.0,Croissant Francês,13.0,Delivery,Débito,31.0
2026-04-03,Friday,0,15,143,Fim de Semana,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Delivery,Débito,30.0
2026-04-03,Friday,0,14,289,Fim de Semana,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Balcão,Débito,32.0
2026-04-03,Friday,0,10,180,Fim de Semana,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Delivery,Débito,34.0
2026-04-03,Friday,0,18,200,Fim de Semana,Latte Baunilha,16.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,32.0
2026-04-03,Friday,0,15,79,Ocasional,Chá Orgânico,12.0,Croissant Francês,13.0,Balcão,Pix,25.0
2026-04-03,Friday,0,16,98,Fim de Semana,Espresso Premium,9.5,Cookie Artesanal,9.0,Balcão,Débito,18.5
2026-04-03,Friday,0,14,26,Ocasional,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Delivery,Débito,27.0
2026-04-03,Friday,0,14,93,Ocasional,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Balcão,Crédito,35.0
2026-04-03,Friday,0,8,16,Trabalhador,Cappuccino Italiano,14.0,Sanduíche Caprese,19.0,Balcão,Pix,33.0
2026-04-03,Friday,0,13,276,Fim de Semana,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Delivery,Crédito,31.0
2026-04-03,Friday,0,19,142,Fim de Semana,Mocha Belga,18.0,Quiche de Alho Poró,18.0,Delivery,Pix,36.0
2026-04-03,Friday,0,9,1,Ocasional,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Balcão,Crédito,23.0
2026-04-03,Friday,0,9,125,Fim de Semana,Espresso Premium,9.5,Sanduíche Caprese,19.0,Balcão,Débito,28.5
2026-04-03,Friday,0,16,121,Trabalhador,Chá Orgânico,12.0,Cookie Artesanal,9.0,Balcão,Débito,21.0
2026-04-03,Friday,0,19,178,Trabalhador,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Balcão,Pix,34.0
2026-04-03,Friday,0,9,196,Trabalhador,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Balcão,Pix,32.0
2026-04-03,Friday,0,20,85,Ocasional,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,28.0
2026-04-03,Friday,0,15,7,Trabalhador,Latte Baunilha,16.0,Cookie Artesanal,9.0,Delivery,Pix,25.0
2026-04-03,Friday,0,14,216,Trabalhador,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Balcão,Crédito,26.0
2026-04-03,Friday,0,10,212,Trabalhador,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Balcão,Crédito,36.0
2026-04-03,Friday,0,11,132,Ocasional,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,30.0
2026-04-03,Friday,0,20,258,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Balcão,Pix,28.0
2026-04-03,Friday,0,20,146,Fim de Semana,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Delivery,Crédito,26.0
2026-04-03,Friday,0,19,243,Ocasional,Latte Baunilha,16.0,Cookie Artesanal,9.0,Delivery,Crédito,25.0
2026-04-03,Friday,0,16,257,Ocasional,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Delivery,Pix,27.0
2026-04-03,Friday,0,14,288,Fim de Semana,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Balcão,Débito,31.0
2026-04-03,Friday,0,16,40,Ocasional,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Balcão,Crédito,29.0
2026-04-03,Friday,0,19,131,Ocasional,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Balcão,Crédito,30.0
2026-04-03,Friday,0,8,92,Ocasional,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Balcão,Crédito,31.0
2026-04-03,Friday,0,15,263,Trabalhador,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Delivery,Débito,32.0
2026-04-03,Friday,0,15,211,Fim de Semana,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Delivery,Pix,27.0
2026-04-04,Saturday,1,9,6,Ocasional,Mocha Belga,18.0,Sanduíche Caprese,19.0,Delivery,Débito,37.0
2026-04-04,Saturday,1,18,161,Ocasional,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Delivery,Pix,27.0
2026-04-04,Saturday,1,17,168,Trabalhador,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Balcão,Pix,35.0
2026-04-04,Saturday,1,7,284,Fim de Semana,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Balcão,Crédito,29.0
2026-04-04,Saturday,1,14,274,Ocasional,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Balcão,Crédito,26.0
2026-04-04,Saturday,1,19,211,Trabalhador,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Delivery,Débito,30.0
2026-04-04,Saturday,1,16,206,Ocasional,Espresso Premium,9.5,Sanduíche Caprese,19.0,Delivery,Débito,28.5
2026-04-04,Saturday,1,8,29,Fim de Semana,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Balcão,Pix,30.0
2026-04-04,Saturday,1,16,172,Fim de Semana,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Balcão,Débito,32.0
2026-04-04,Saturday,1,11,292,Trabalhador,Latte Baunilha,16.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,32.0
2026-04-04,Saturday,1,7,248,Trabalhador,Mocha Belga,18.0,Sanduíche Caprese,19.0,Delivery,Débito,37.0
